,Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,prof_cat,unit_price,unit_profit,clusters
1892,2020-09-16,9337,CA-2017-130715,Standard Class,CY-12745,Corporate,United States,San Francisco,California,94110,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.771,low profit,3.58,1.7542000000000002,1
1893,2020-09-16,9961,CA-2017-141446,Second Class,CL-12700,Home Office,United States,Florence,Kentucky,41042,South,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18.0,1,0.0,3.24,low profit,18.0,3.24,1
1894,2020-09-17,2268,CA-2017-137470,Same Day,TP-21415,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,12.96,2,0.0,6.3504,low profit,6.48,3.1752,1
1895,2020-09-17,2304,CA-2017-157931,Second Class,MO-17800,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0.0,188.2192,high profit,180.98,47.0548,1
1896,2020-09-17,2305,CA-2017-157931,Second Class,MO-17800,Home Office,United States,Roswell,Georgia,30076,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.9704,low profit,35.44,16.6568,1
1897,2020-09-17,2652,CA-2017-112515,Second Class,AS-10225,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.5022,low profit,4.49,1.45925,1
1898,2020-09-17,2653,CA-2017-112515,Second Class,AS-10225,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,3,0.2,4.2717,low profit,4.91,1.779875,1
1899,2020-09-17,2654,CA-2017-112515,Second Class,AS-10225,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,medium profit,54.96,26.9304,1
1900,2020-09-17,2655,CA-2017-112515,Second Class,AS-10225,Corporate,United States,Provo,Utah,84604,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0.0,77.5764,medium profit,430.98,25.8588,1
1901,2020-09-17,2656,CA-2017-112515,Second Class,AS-10225,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544,low profit,15.989999999999998,5.5965,1
1902,2020-09-17,2657,CA-2017-112515,Second Class,AS-10225,Corporate,United States,Provo,Utah,84604,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,low profit,130.87,32.7175,1
1903,2020-09-17,2658,CA-2017-112515,Second Class,AS-10225,Corporate,United States,Provo,Utah,84604,West,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.056,low profit,2.88,1.4112,1
1904,2020-09-17,7450,CA-2017-105669,Second Class,SJ-20125,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.912,3,0.2,3.2214,low profit,4.13,1.34225,1
1905,2020-09-17,7451,CA-2017-105669,Second Class,SJ-20125,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,profit loss,90.98,-22.095142857142857,1
1906,2020-09-17,7452,CA-2017-105669,Second Class,SJ-20125,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,profit loss,5.800000000000001,-10.150000000000004,1
1907,2020-09-17,7453,CA-2017-105669,Second Class,SJ-20125,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,medium profit,294.95,18.434375,1
1908,2020-09-17,8878,CA-2017-126928,Standard Class,GZ-14470,Consumer,United States,Morristown,New Jersey,7960,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,4,0.0,225.6,high profit,120.0,56.4,1
1909,2020-09-17,8879,CA-2017-126928,Standard Class,GZ-14470,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0.0,9.534,low profit,11.35,3.1780000000000004,1
1910,2020-09-17,9726,CA-2017-142293,First Class,SC-20380,Consumer,United States,Boise,Idaho,83704,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.7874,low profit,29.99,12.5958,1
1911,2020-09-18,142,CA-2017-106180,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,low profit,2.94,0.7938000000000001,1
1912,2020-09-18,143,CA-2017-106180,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,low profit,3.62,1.7013999999999998,1
1913,2020-09-18,144,CA-2017-106180,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,low profit,47.9,22.992,1
1914,2020-09-18,760,CA-2017-133333,Standard Class,BF-11020,Corporate,United States,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.224,low profit,5.68,2.556,1
1915,2020-09-18,2823,CA-2017-131016,First Class,DC-12850,Consumer,United States,Arlington,Texas,76017,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2,0.2,0.558,low profit,5.58,0.34875,1
1916,2020-09-18,2824,CA-2017-131016,First Class,DC-12850,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2,0.2,-2.974,profit loss,29.74,-1.85875,1
1917,2020-09-18,3913,CA-2017-148068,Standard Class,MM-18280,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.3312,low profit,6.48,3.1104000000000003,1
1918,2020-09-18,3914,CA-2017-148068,Standard Class,MM-18280,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406,low profit,4.91,1.6203,1
1919,2020-09-18,5324,CA-2017-134439,Second Class,TM-21010,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.0,7.98,low profit,7.98,3.99,1
1920,2020-09-18,5412,CA-2017-166856,Standard Class,TS-21505,Consumer,United States,Clovis,New Mexico,88101,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528,low profit,1.7999999999999998,0.63,1
1921,2020-09-18,5413,CA-2017-166856,Standard Class,TS-21505,Consumer,United States,Clovis,New Mexico,88101,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.1072,low profit,33.78,2.7024000000000004,1
1922,2020-09-18,6890,CA-2017-164756,Standard Class,SS-20140,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0.0,26.7904,low profit,11.96,3.3488,1
1923,2020-09-18,6891,CA-2017-164756,Standard Class,SS-20140,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,0.0,24.4608,low profit,7.28,3.4944,1
1924,2020-09-18,6892,CA-2017-164756,Standard Class,SS-20140,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0.0,34.182,low profit,37.98,11.394,1
1925,2020-09-18,6893,CA-2017-164756,Standard Class,SS-20140,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0.0,12.4416,low profit,6.48,3.1104,1
1926,2020-09-18,6894,CA-2017-164756,Standard Class,SS-20140,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0.0,6.9088,low profit,5.08,1.7272,1
1927,2020-09-18,6895,CA-2017-164756,Standard Class,SS-20140,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0.0,119.4742,medium profit,205.99,59.7371,1
1928,2020-09-18,6896,CA-2017-164756,Standard Class,SS-20140,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2,0.0,9.9992,low profit,17.24,4.9996,1
1929,2020-09-18,6897,CA-2017-164756,Standard Class,SS-20140,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5,0.0,114.9385,medium profit,48.91,22.9877,1
1930,2020-09-18,7732,CA-2017-140508,First Class,PA-19060,Home Office,United States,Dallas,Texas,75220,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89,low profit,35.89,11.215625,1
1931,2020-09-19,44,CA-2017-139619,Standard Class,ES-14080,Corporate,United States,Melbourne,Florida,32935,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,2,0.2,9.5616,low profit,59.76,5.976,1
1932,2020-09-19,6119,CA-2017-143378,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,low profit,79.99,7.999,1
1933,2020-09-19,6120,CA-2017-143378,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,97477,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538,low profit,9.93,2.73075,1
1934,2020-09-19,6121,CA-2017-143378,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,97477,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824,low profit,63.94,9.591,1
1935,2020-09-19,6122,CA-2017-143378,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388,profit loss,120.97999999999998,-213.7313333333333,1
1936,2020-09-19,6490,US-2017-148866,Standard Class,JM-15535,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,5,0.0,15.552,low profit,6.48,3.1104,1
1937,2020-09-19,6721,CA-2017-102974,Standard Class,DP-13105,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0.0,31.4895,low profit,29.99,6.2979,1
1938,2020-09-19,6722,CA-2017-102974,Standard Class,DP-13105,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0.0,6.0632,low profit,11.66,3.0316,1
1939,2020-09-19,6723,CA-2017-102974,Standard Class,DP-13105,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10004956,Office Supplies,Art,Newell 33,16.74,3,0.0,4.8546,low profit,5.579999999999999,1.6182,1
1940,2020-09-19,6770,CA-2017-139787,Standard Class,JP-16135,Home Office,United States,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,13.452,low profit,7.08,2.6904,1
1941,2020-09-19,6971,CA-2017-153822,Standard Class,AB-10105,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,profit loss,7.89,-1.5779999999999998,1
1942,2020-09-19,6972,CA-2017-153822,Standard Class,AB-10105,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,low profit,55.99,2.7995,1
1943,2020-09-19,6973,CA-2017-153822,Standard Class,AB-10105,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495,low profit,294.95,18.434375,1
1944,2020-09-19,6974,CA-2017-153822,Standard Class,AB-10105,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.938,profit loss,15.149999999999997,-11.614999999999998,1
1945,2020-09-19,7791,CA-2017-160801,Same Day,FG-14260,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.3894,profit loss,5.379999999999999,-3.766,1
1946,2020-09-20,6091,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764,low profit,100.98,6.732,1
1947,2020-09-20,6092,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0.0,95.76,medium profit,106.4,47.88,1
1948,2020-09-20,6093,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0.0,18.1044,low profit,4.28,2.0116,1
1949,2020-09-20,6094,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.792,low profit,36.32,10.896,1
1950,2020-09-20,6095,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0.0,12.712,low profit,11.35,3.178,1
1951,2020-09-20,6096,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,0.0,6.3296,low profit,6.88,3.1648,1
1952,2020-09-20,6097,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,low profit,89.99,8.999,1
1953,2020-09-20,6098,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,low profit,4.91,1.657125,1
1954,2020-09-20,6099,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876,low profit,2.18,0.8938,1
1955,2020-09-20,6100,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157,high profit,291.73,61.58744444444444,1
1956,2020-09-20,6101,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0.0,350.9082,high profit,649.83,175.4541,1
1957,2020-09-20,6102,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,high profit,500.9799999999999,83.49666666666667,1
1958,2020-09-20,6103,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095,low profit,34.95,9.4365,1
1959,2020-09-20,6104,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0.0,20.3898,low profit,19.99,6.796600000000001,1
1960,2020-09-21,796,CA-2017-151428,Standard Class,RH-19495,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0.0,9.8784,low profit,2.88,1.4111999999999998,1
1961,2020-09-21,4263,CA-2017-123351,Standard Class,KT-16480,Consumer,United States,Columbus,Georgia,31907,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0.0,24.144,low profit,80.48,24.144,1
1962,2020-09-21,4757,CA-2017-169817,Standard Class,EB-13870,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2,0.7,-1.5264,profit loss,3.1799999999999997,-2.544,1
1963,2020-09-21,5401,CA-2017-132262,First Class,ML-18265,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,low profit,35.99,7.5579,1
1964,2020-09-21,5402,CA-2017-132262,First Class,ML-18265,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,0.0,26.3934,low profit,39.99,13.1967,1
1965,2020-09-21,6004,US-2017-146878,Standard Class,DL-12865,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058,profit loss,40.98,-28.686,1
1966,2020-09-21,7338,CA-2017-165155,First Class,BM-11575,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0.0,3.8775,low profit,15.51,3.8775,1
1967,2020-09-21,8524,CA-2017-133074,Standard Class,DB-13615,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0.0,27.93,low profit,7.979999999999999,3.99,1
1968,2020-09-22,1784,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0.0,107.7216,medium profit,54.96,26.9304,1
1969,2020-09-22,1785,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816,low profit,16.36,1.636,1
1970,2020-09-22,1786,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0.0,15.5288,low profit,4.13,1.9411,1
1971,2020-09-22,1787,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0.0,25.2213,low profit,28.99,8.4071,1
1972,2020-09-22,1803,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987,profit loss,18.69,-14.329,1
1973,2020-09-22,1804,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,profit loss,832.8099999999998,-187.38225,1
1974,2020-09-22,1805,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954,low profit,49.99,14.372125,1
1975,2020-09-22,2123,CA-2017-167381,Second Class,EH-14005,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0.0,41.1332,low profit,120.98,20.5666,1
1976,2020-09-22,2124,CA-2017-167381,Second Class,EH-14005,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0.0,13.3056,low profit,3.08,1.4784,1
1977,2020-09-22,3211,US-2017-108245,Standard Class,SH-19975,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022,low profit,5.579999999999999,2.0925,1
1978,2020-09-22,3212,US-2017-108245,Standard Class,SH-19975,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,-18.5262,profit loss,8.020000000000001,-13.233000000000002,1
1979,2020-09-22,3849,CA-2017-161053,First Class,JE-15745,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0.0,318.3016,high profit,172.99,79.5754,1
1980,2020-09-22,3850,CA-2017-161053,First Class,JE-15745,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0.0,15.378,low profit,6.99,3.0756,1
1981,2020-09-22,4428,US-2017-103226,Standard Class,DW-13195,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0.0,12.231,low profit,9.06,4.077,1
1982,2020-09-22,5065,CA-2017-122196,First Class,CA-12265,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0.0,113.6742,medium profit,195.99,56.8371,1
1983,2020-09-22,5546,CA-2017-102967,Standard Class,MG-17890,Home Office,United States,Concord,New Hampshire,3301,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0.0,17.524,low profit,13.48,3.5048000000000004,1
1984,2020-09-22,5707,CA-2017-136000,Second Class,SC-20440,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638,low profit,16.740000000000002,6.06825,1
1985,2020-09-22,7038,CA-2017-161970,Standard Class,PB-19105,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,2,0.0,6.2208,low profit,6.48,3.1104,1
1986,2020-09-22,7039,CA-2017-161970,Standard Class,PB-19105,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,0.0,6.4584,low profit,5.98,2.1528,1
1987,2020-09-22,9055,CA-2017-117009,Standard Class,BK-11260,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,6.1488,low profit,10.98,3.0744,1
1988,2020-09-22,9408,CA-2017-162789,Second Class,LC-17140,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,9,0.0,171.36,high profit,119.0,19.040000000000003,1
1989,2020-09-22,9409,CA-2017-162789,Second Class,LC-17140,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0.0,3.9831,low profit,12.07,3.9831,1
1990,2020-09-23,1078,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0.0,33.5888,low profit,59.98,16.7944,1
1991,2020-09-23,1079,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,low profit,10.48,2.8296,1
1992,2020-09-23,1080,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322,low profit,8.6,2.9025,1
1993,2020-09-23,1269,CA-2017-121412,Standard Class,BG-11695,Corporate,United States,Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666,low profit,12.22,1.5275,1
1994,2020-09-23,1970,CA-2017-117485,Standard Class,BD-11320,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0.0,102.186,medium profit,72.99,25.5465,1
1995,2020-09-23,2329,CA-2017-138422,First Class,KN-16705,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026,low profit,5.98,2.1677500000000003,1
1996,2020-09-23,3176,US-2017-132059,Standard Class,AP-10915,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784,profit loss,300.98,-401.3066666666666,1
